sequence,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,timestamp
182,-198.86,-166.99,-168.23,-197.67,0,0,0, 01:46:45.220,1.55E+12
183,102.87,55.8,85.92,-106,0,0,0, 01:46:45.237,1.55E+12
184,31.16,24.71,19.81,-147.65,0,0,0, 01:46:45.237,1.55E+12
185,-243.75,-182.42,-203.8,-227.94,0,0,0, 01:46:45.240,1.55E+12
186,-1.37,-35.57,-8.87,-152.34,0,0,0, 01:46:45.240,1.55E+12
187,112.14,76.87,92.1,-114.88,0,0,0, 01:46:45.251,1.55E+12
188,-177.43,-133.75,-140.38,-197.79,0,0,0, 01:46:45.251,1.55E+12
189,-122.62,-117.7,-107.97,-180.95,0,0,0, 01:46:45.266,1.55E+12
190,136.64,90.43,104.64,-102.86,0,0,0, 01:46:45.266,1.55E+12
191,-94.65,-64.05,-85.65,-190.42,0,0,0, 01:46:45.269,1.55E+12
192,-217.4,-184.43,-179.72,-216.39,0,0,0, 01:46:45.269,1.55E+12
193,88.29,41.57,58.37,-129.65,0,0,0, 01:46:45.281,1.55E+12
194,26.72,15.79,12.57,-141.47,0,0,0, 01:46:45.281,1.55E+12
195,-240.17,-186.4,-222.11,-219.57,0,0,0, 01:46:45.296,1.55E+12
196,4.85,-28.87,11.43,-149.56,0,0,0, 01:46:45.296,1.55E+12
197,103.9,72.84,102.2,-121.7,0,0,0, 01:46:45.299,1.55E+12
198,-193.13,-148.92,-159.55,-209.95,0,0,0, 01:46:45.299,1.55E+12
199,-126.02,-118.86,-110.14,-183.07,0,0,0, 01:46:45.312,1.55E+12
200,137.73,89.44,108.29,-120.14,0,0,0, 01:46:45.312,1.55E+12
0,-114.81,-85.38,-106.53,-209.49,0,0,0, 01:46:45.314,1.55E+12
1,-217.79,-179.66,-196.1,-226.82,0,0,0, 01:46:45.326,1.55E+12
2,93.17,44.73,61.77,-126.15,0,0,0, 01:46:45.326,1.55E+12
3,20.45,13,17.16,-159.27,0,0,0, 01:46:45.342,1.55E+12
4,-253.04,-189.13,-226,-232.19,0,0,0, 01:46:45.342,1.55E+12
5,10.37,-22.06,1.32,-144.39,0,0,0, 01:46:45.344,1.55E+12
6,97.36,65.74,90.46,-123.76,0,0,0, 01:46:45.344,1.55E+12
7,-192.83,-149.43,-159.21,-220.87,0,0,0, 01:46:45.356,1.55E+12
8,-132.65,-127.06,-104.35,-203.03,0,0,0, 01:46:45.356,1.55E+12
9,139.77,93.02,98.3,-108.48,0,0,0, 01:46:45.372,1.55E+12
10,-108.41,-83.72,-107.54,-209.58,0,0,0, 01:46:45.372,1.55E+12
11,-209.61,-172.87,-183.86,-222.91,0,0,0, 01:46:45.374,1.55E+12
12,75.02,35.7,65.25,-134.57,0,0,0, 01:46:45.374,1.55E+12
13,18.94,11.93,6.41,-168.39,0,0,0, 01:46:45.386,1.55E+12
14,-250.88,-213.65,-223.93,-254.01,0,0,0, 01:46:45.386,1.55E+12
15,2.87,-29.83,-13.48,-154.65,0,0,0, 01:46:45.401,1.55E+12
16,83.76,56.56,83.28,-142.02,0,0,0, 01:46:45.401,1.55E+12
17,-197.34,-146.54,-170.49,-229.25,0,0,0, 01:46:45.417,1.55E+12
18,-128.64,-119.13,-112.3,-192.31,0,0,0, 01:46:45.417,1.55E+12
19,128.87,86.86,106.26,-131.91,0,0,0, 01:46:45.420,1.55E+12
20,-101.22,-69.84,-78.24,-203.93,0,0,0, 01:46:45.420,1.55E+12
21,-219.12,-176.02,-190.28,-231.01,0,0,0, 01:46:45.422,1.55E+12
22,79.61,35.44,55.37,-150.31,0,0,0, 01:46:45.422,1.55E+12
23,9.73,15.38,4.17,-152.08,0,0,0, 01:46:45.431,1.55E+12
24,-254.97,-196.11,-209.9,-243.16,0,0,0, 01:46:45.431,1.55E+12
25,-1.72,-32.55,-18.51,-171.42,0,0,0, 01:46:45.446,1.55E+12
26,98.39,78.48,88.08,-131.32,0,0,0, 01:46:45.446,1.55E+12
27,-198.42,-144.68,-163.27,-223.73,0,0,0, 01:46:45.463,1.55E+12
28,-121.56,-117.8,-105.69,-205.96,0,0,0, 01:46:45.463,1.55E+12
29,140.08,95.47,108.87,-128.34,0,0,0, 01:46:45.466,1.55E+12
30,-112.69,-80.97,-100.82,-203.49,0,0,0, 01:46:45.466,1.55E+12
31,-213.52,-182.2,-187.29,-228.44,0,0,0, 01:46:45.477,1.55E+12
32,87.13,37.74,66.73,-137.62,0,0,0, 01:46:45.477,1.55E+12
33,21.43,13.73,8.72,-164.39,0,0,0, 01:46:45.492,1.55E+12
34,-262.4,-204.59,-223.25,-246.04,0,0,0, 01:46:45.492,1.55E+12
35,15.65,-12.29,4.42,-163.15,0,0,0, 01:46:45.495,1.55E+12
36,88.09,67.42,82.67,-140.84,0,0,0, 01:46:45.495,1.55E+12
37,-215.32,-162.78,-180.31,-243.87,0,0,0, 01:46:45.508,1.55E+12
38,-133.78,-125.07,-123.59,-214.54,0,0,0, 01:46:45.508,1.55E+12
39,112.44,73.04,99.67,-137.36,0,0,0, 01:46:45.525,1.55E+12
40,-141.36,-103.16,-120.55,-230.6,0,0,0, 01:46:45.525,1.55E+12
41,-225.5,-188.49,-215.57,-247.35,0,0,0, 01:46:45.533,1.55E+12
42,80.08,31.82,59.08,-147.72,0,0,0, 01:46:45.533,1.55E+12
43,21.41,15.62,7.76,-167.15,0,0,0, 01:46:45.537,1.55E+12
44,-252.27,-188.15,-219.28,-246.86,0,0,0, 01:46:45.537,1.55E+12
45,9.44,-20.73,-0.02,-164.91,0,0,0, 01:46:45.552,1.55E+12
46,80.96,59.27,63.17,-149.17,0,0,0, 01:46:45.552,1.55E+12
47,-208.65,-156.87,-186.84,-240.51,0,0,0, 01:46:45.555,1.55E+12
48,-144.77,-127.54,-129.09,-228.93,0,0,0, 01:46:45.555,1.55E+12
49,117.24,65.65,97.94,-151.71,0,0,0, 01:46:45.566,1.55E+12
50,-121.86,-81.46,-101.84,-214.04,0,0,0, 01:46:45.566,1.55E+12
51,-219.05,-175.04,-207.07,-239.33,0,0,0, 01:46:45.582,1.55E+12
52,96.86,34.1,61.64,-151.78,0,0,0, 01:46:45.582,1.55E+12
53,11.59,8.61,-8.4,-178.37,0,0,0, 01:46:45.585,1.55E+12
54,-271.23,-207.33,-232.48,-264.27,0,0,0, 01:46:45.585,1.55E+12
55,0.53,-28.69,4.62,-166.61,0,0,0, 01:46:45.596,1.55E+12
56,91.91,52.87,72.8,-147.34,0,0,0, 01:46:45.596,1.55E+12
57,-213.78,-161.48,-181.81,-242.4,0,0,0, 01:46:45.612,1.55E+12
58,-125.32,-127.03,-96.01,-207.8,0,0,0, 01:46:45.612,1.55E+12
59,132.91,80.21,112.46,-136.12,0,0,0, 01:46:45.614,1.55E+12
60,-133.49,-98.25,-112.24,-220.53,0,0,0, 01:46:45.614,1.55E+12
61,-216.46,-186.84,-186.28,-239.23,0,0,0, 01:46:45.626,1.55E+12
62,85.35,41.38,65.62,-145.24,0,0,0, 01:46:45.626,1.55E+12
63,1.92,9.87,-8.65,-179.3,0,0,0, 01:46:45.643,1.55E+12
64,-261.05,-206.5,-225.83,-257.27,0,0,0, 01:46:45.643,1.55E+12
65,-1.05,-27.75,-16.03,-183.62,0,0,0, 01:46:45.646,1.55E+12
66,80.07,53.56,66.96,-160.3,0,0,0, 01:46:45.646,1.55E+12
67,-203.7,-154.09,-181.56,-234,0,0,0, 01:46:45.659,1.55E+12
68,-130.23,-124.71,-110.82,-222.86,0,0,0, 01:46:45.659,1.55E+12
69,119.42,70.43,103.12,-148.21,0,0,0, 01:46:45.672,1.55E+12
70,-120.78,-92.33,-114.71,-228.9,0,0,0, 01:46:45.672,1.55E+12
71,-209.88,-177.22,-179.92,-249.3,0,0,0, 01:46:45.673,1.55E+12
72,81.3,34.11,71.63,-145.87,0,0,0, 01:46:45.673,1.55E+12
73,2.45,-2.86,-2.85,-173.94,0,0,0, 01:46:45.686,1.55E+12
74,-264.92,-206.93,-237.06,-270.71,0,0,0, 01:46:45.686,1.55E+12
75,-4.34,-28.43,-2.97,-175.41,0,0,0, 01:46:45.702,1.55E+12
76,67.27,54.16,63.15,-155.97,0,0,0, 01:46:45.702,1.55E+12
77,-216.4,-165.87,-186.54,-257.73,0,0,0, 01:46:45.704,1.55E+12
78,-129.87,-122.92,-115.75,-207.7,0,0,0, 01:46:45.704,1.55E+12
79,115.96,69.44,91.74,-142.43,0,0,0, 01:46:45.716,1.55E+12
80,-132.22,-94.14,-116.3,-229.12,0,0,0, 01:46:45.716,1.55E+12
81,-221.24,-194.81,-193.77,-251.62,0,0,0, 01:46:45.732,1.55E+12
82,84.25,36.33,76.47,-135.69,0,0,0, 01:46:45.732,1.55E+12
83,-0.8,10.69,7.16,-171.74,0,0,0, 01:46:45.733,1.55E+12
84,-258.96,-210.68,-230.55,-258.64,0,0,0, 01:46:45.733,1.55E+12
85,7.39,-22.9,-9.43,-177.81,0,0,0, 01:46:45.746,1.55E+12
86,81.33,54.64,66.5,-153.31,0,0,0, 01:46:45.746,1.55E+12
87,-216.88,-161.12,-187.37,-242.87,0,0,0, 01:46:45.762,1.55E+12
88,-121.28,-114.96,-112.75,-214.17,0,0,0, 01:46:45.762,1.55E+12
89,131.47,89.69,106.76,-137.03,0,0,0, 01:46:45.763,1.55E+12
90,-125.02,-91.81,-106.33,-211.06,0,0,0, 01:46:45.763,1.55E+12
91,-210.55,-182.33,-193.08,-242.12,0,0,0, 01:46:45.776,1.55E+12
92,95.07,50.29,72.04,-144.2,0,0,0, 01:46:45.776,1.55E+12
93,-1.07,0.39,-10.61,-184.33,0,0,0, 01:46:45.791,1.55E+12
94,-266.91,-207.46,-221.71,-268.97,0,0,0, 01:46:45.791,1.55E+12
95,1.96,-11.14,6.83,-175.98,0,0,0, 01:46:45.794,1.55E+12
96,79.59,52.54,77.04,-161.02,0,0,0, 01:46:45.794,1.55E+12
97,-212.77,-169.11,-176.57,-239.55,0,0,0, 01:46:45.806,1.55E+12
98,-116.28,-112.94,-99.72,-203.3,0,0,0, 01:46:45.806,1.55E+12
99,118.59,67.47,99.41,-150.26,0,0,0, 01:46:45.822,1.55E+12
100,-127.75,-101.29,-107.49,-217.89,0,0,0, 01:46:45.822,1.55E+12
101,-207.89,-176.37,-177.4,-242.72,0,0,0, 01:46:45.824,1.55E+12
102,83.16,36.49,51.24,-145.28,0,0,0, 01:46:45.824,1.55E+12
103,-2.07,0.24,-11.93,-182.92,0,0,0, 01:46:45.836,1.55E+12
104,-257.46,-207.21,-231.22,-274.84,0,0,0, 01:46:45.836,1.55E+12
105,2.42,-27.34,-6.24,-180.6,0,0,0, 01:46:45.852,1.55E+12
106,79.95,52.06,59.06,-158.19,0,0,0, 01:46:45.852,1.55E+12
107,-215.23,-165.31,-199.9,-255.54,0,0,0, 01:46:45.854,1.55E+12
108,-112.89,-114.36,-106.55,-208,0,0,0, 01:46:45.854,1.55E+12
109,125.14,78.84,84.09,-152.58,0,0,0, 01:46:45.866,1.55E+12
110,-128.41,-83.02,-113.73,-216.63,0,0,0, 01:46:45.866,1.55E+12
111,-210.44,-175.06,-183.11,-234.01,0,0,0, 01:46:45.881,1.55E+12
112,79.68,36.02,47.64,-165.03,0,0,0, 01:46:45.881,1.55E+12
113,-3.66,2.57,-1.52,-183.34,0,0,0, 01:46:45.884,1.55E+12
114,-267.5,-215.23,-221,-266.99,0,0,0, 01:46:45.884,1.55E+12
115,10.74,-11.48,9.81,-187.34,0,0,0, 01:46:45.896,1.55E+12
116,81.48,55.6,60.03,-153.95,0,0,0, 01:46:45.896,1.55E+12
117,-218.27,-174.32,-188.63,-246.08,0,0,0, 01:46:45.928,1.55E+12
118,-116.01,-117.85,-114.25,-210.01,0,0,0, 01:46:45.928,1.55E+12
119,139.26,82.86,113.1,-124.46,0,0,0, 01:46:45.930,1.55E+12
120,-133.96,-104.66,-113.63,-217.79,0,0,0, 01:46:45.930,1.55E+12
121,-219.09,-188.33,-197.87,-258.01,0,0,0, 01:46:45.931,1.55E+12
122,83.21,33.54,47.87,-161.87,0,0,0, 01:46:45.931,1.55E+12
123,-25.1,-12.24,-21.18,-188.97,0,0,0, 01:46:45.933,1.55E+12
124,-252.52,-193.85,-209.81,-250.08,0,0,0, 01:46:45.933,1.55E+12
125,16.49,-16.89,0.86,-168.44,0,0,0, 01:46:45.941,1.55E+12
126,74.77,47.99,53.18,-174.03,0,0,0, 01:46:45.941,1.55E+12
127,-224.13,-180.7,-208.59,-258.75,0,0,0, 01:46:45.972,1.55E+12
128,-101.44,-107.14,-103.43,-212.4,0,0,0, 01:46:45.972,1.55E+12
129,114.69,64.99,102.06,-157.8,0,0,0, 01:46:45.977,1.55E+12
130,-140.04,-99.82,-133.54,-226.49,0,0,0, 01:46:45.977,1.55E+12
131,-196.09,-166.98,-169.88,-228.05,0,0,0, 01:46:45.977,1.55E+12
132,88.96,43.73,65.02,-143.61,0,0,0, 01:46:45.977,1.55E+12
133,-4.2,0.15,-5.02,-178.44,0,0,0, 01:46:45.986,1.55E+12
134,-261.89,-202.39,-231.92,-259.26,0,0,0, 01:46:45.986,1.55E+12
135,24.58,-9.73,11.47,-168.07,0,0,0, 01:46:46.002,1.55E+12
136,68.75,45.87,47.8,-177.11,0,0,0, 01:46:46.002,1.55E+12
137,-229.91,-174.06,-206.16,-250.45,0,0,0, 01:46:46.004,1.55E+12
138,-114.4,-116,-112.57,-212.61,0,0,0, 01:46:46.004,1.55E+12
139,122.28,76.13,109.43,-146.99,0,0,0, 01:46:46.016,1.55E+12
140,-151.96,-109.93,-132.33,-231.83,0,0,0, 01:46:46.016,1.55E+12
141,-213.86,-172.77,-179.42,-247.77,0,0,0, 01:46:46.032,1.55E+12
142,86.84,48.1,68.16,-157.6,0,0,0, 01:46:46.032,1.55E+12
143,-10.37,-9.01,-14.87,-201.51,0,0,0, 01:46:46.034,1.55E+12
144,-258.42,-208.47,-229.62,-244.32,0,0,0, 01:46:46.034,1.55E+12
145,20.35,-21.94,2.52,-172.4,0,0,0, 01:46:46.046,1.55E+12
146,75.86,49.71,63.11,-169.55,0,0,0, 01:46:46.046,1.55E+12
147,-224.16,-166.57,-196.79,-242.94,0,0,0, 01:46:46.062,1.55E+12
148,-106.7,-110.09,-101.03,-205.58,0,0,0, 01:46:46.062,1.55E+12
149,127.96,90.92,106.19,-141.9,0,0,0, 01:46:46.064,1.55E+12
150,-151.83,-100.73,-134.96,-234.44,0,0,0, 01:46:46.064,1.55E+12
151,-207.32,-170.26,-186.73,-238.06,0,0,0, 01:46:46.076,1.55E+12
152,96.13,53.77,68.24,-145.42,0,0,0, 01:46:46.076,1.55E+12
153,-20.16,-8.34,-23.46,-195.41,0,0,0, 01:46:46.092,1.55E+12
154,-253.48,-213.84,-224.32,-266.8,0,0,0, 01:46:46.092,1.55E+12
155,20.72,-13.03,13.81,-168.01,0,0,0, 01:46:46.096,1.55E+12
156,62.88,53.43,50.7,-174.43,0,0,0, 01:46:46.096,1.55E+12
157,-219.55,-164.64,-194.09,-240.69,0,0,0, 01:46:46.106,1.55E+12
158,-106.39,-102.11,-94.32,-209.7,0,0,0, 01:46:46.106,1.55E+12
159,124.64,74.73,112.08,-140.5,0,0,0, 01:46:46.121,1.55E+12
160,-143.83,-107.31,-111.95,-223.89,0,0,0, 01:46:46.121,1.55E+12
161,-198.5,-167.42,-168.04,-236.21,0,0,0, 01:46:46.123,1.55E+12
162,83.67,36.51,70.57,-168.3,0,0,0, 01:46:46.123,1.55E+12
163,-9.43,-19.15,-19.63,-196.67,0,0,0, 01:46:46.136,1.55E+12
164,-251.7,-203.42,-210.61,-245.81,0,0,0, 01:46:46.136,1.55E+12
165,2.84,-28.15,1.8,-181.8,0,0,0, 01:46:46.152,1.55E+12
166,56.62,41.21,47.19,-170.4,0,0,0, 01:46:46.152,1.55E+12
167,-227.4,-175.02,-203.93,-257,0,0,0, 01:46:46.155,1.55E+12
168,-119.44,-111.68,-109.69,-217.75,0,0,0, 01:46:46.155,1.55E+12
169,120.33,83.39,102.08,-153.74,0,0,0, 01:46:46.166,1.55E+12
170,-135.38,-86.78,-109.61,-216.76,0,0,0, 01:46:46.166,1.55E+12
171,-191.13,-159.45,-154.35,-222.38,0,0,0, 01:46:46.181,1.55E+12
172,115.5,61.59,97.73,-127.52,0,0,0, 01:46:46.181,1.55E+12
173,-3.51,-0.85,-14.26,-172.29,0,0,0, 01:46:46.183,1.55E+12
174,-255.78,-205.73,-239.61,-253.43,0,0,0, 01:46:46.183,1.55E+12
175,16.1,-4.73,0.88,-173.11,0,0,0, 01:46:46.212,1.55E+12
176,79,48.69,71.96,-155.11,0,0,0, 01:46:46.212,1.55E+12
177,-223.1,-176.4,-190.19,-248.48,0,0,0, 01:46:46.215,1.55E+12
178,-100.25,-109.23,-108.05,-210.34,0,0,0, 01:46:46.215,1.55E+12
179,122.12,86.93,83.91,-140.69,0,0,0, 01:46:46.215,1.55E+12
180,-150.26,-100.18,-124.7,-211.71,0,0,0, 01:46:46.215,1.55E+12
181,-200.34,-167.07,-165.92,-233.36,0,0,0, 01:46:46.226,1.55E+12
182,90,46.99,66.26,-151.18,0,0,0, 01:46:46.226,1.55E+12
183,-4.76,0.65,-8.49,-173.61,0,0,0, 01:46:46.241,1.55E+12
184,-246.9,-196.84,-221.11,-249.08,0,0,0, 01:46:46.241,1.55E+12
185,38.62,-6.37,21.09,-163.19,0,0,0, 01:46:46.243,1.55E+12
186,63.92,41.74,54.34,-170.47,0,0,0, 01:46:46.243,1.55E+12
187,-222.73,-176.77,-204.48,-255.01,0,0,0, 01:46:46.257,1.55E+12
188,-102.35,-100.68,-100.98,-209.51,0,0,0, 01:46:46.257,1.55E+12
189,117.79,87.63,106.74,-140.03,0,0,0, 01:46:46.272,1.55E+12
190,-143.81,-105.04,-120.65,-209.11,0,0,0, 01:46:46.272,1.55E+12
191,-182.1,-159.3,-162.75,-220.32,0,0,0, 01:46:46.274,1.55E+12
192,96.74,53.76,71.93,-136.52,0,0,0, 01:46:46.274,1.55E+12
193,-27.38,-12.97,-21.03,-185.72,0,0,0, 01:46:46.287,1.55E+12
194,-264.68,-211.86,-229.89,-283.96,0,0,0, 01:46:46.287,1.55E+12
195,14.48,-17.47,-2.29,-178.6,0,0,0, 01:46:46.303,1.55E+12
196,88.72,57.7,59.07,-129.44,0,0,0, 01:46:46.303,1.55E+12
197,-211.38,-156.74,-182.91,-229.22,0,0,0, 01:46:46.322,1.55E+12
198,-100.56,-103.84,-92.66,-197.47,0,0,0, 01:46:46.322,1.55E+12
199,121.58,79.48,99.54,-134.76,0,0,0, 01:46:46.326,1.55E+12
200,-141.82,-97.18,-120.3,-227.58,0,0,0, 01:46:46.326,1.55E+12
0,-195.8,-168.17,-181.61,-242.62,0,0,0, 01:46:46.326,1.55E+12
1,97.87,53.05,66.93,-159.22,0,0,0, 01:46:46.331,1.55E+12
2,-34.83,-25.27,-39.5,-175.36,0,0,0, 01:46:46.331,1.55E+12
3,-246.5,-194.22,-218.88,-231.64,0,0,0, 01:46:46.347,1.55E+12
4,20.68,-7.19,6.47,-153.15,0,0,0, 01:46:46.347,1.55E+12
5,71.58,45.17,50.38,-161.1,0,0,0, 01:46:46.350,1.55E+12
6,-214.37,-161.89,-186.01,-237.35,0,0,0, 01:46:46.350,1.55E+12
7,-100.06,-109.17,-97.47,-204.81,0,0,0, 01:46:46.361,1.55E+12
8,119.7,84.15,103.21,-139.38,0,0,0, 01:46:46.361,1.55E+12
9,-145.45,-116.72,-140.29,-224.15,0,0,0, 01:46:46.377,1.55E+12
10,-209.12,-172.11,-173.94,-233.22,0,0,0, 01:46:46.377,1.55E+12
11,103.14,63.93,91.63,-126.24,0,0,0, 01:46:46.379,1.55E+12
12,-27.71,-15.27,-16.81,-173.6,0,0,0, 01:46:46.379,1.55E+12
13,-251.13,-205.02,-216.27,-249.77,0,0,0, 01:46:46.391,1.55E+12
14,26.04,-1.47,16.37,-173.25,0,0,0, 01:46:46.391,1.55E+12
15,62.71,39.94,47.84,-156.96,0,0,0, 01:46:46.407,1.55E+12
16,-217.82,-175.46,-198.39,-238.38,0,0,0, 01:46:46.407,1.55E+12
17,-90.02,-91.37,-84.17,-193.91,0,0,0, 01:46:46.410,1.55E+12
18,121.21,84.19,87.38,-134.33,0,0,0, 01:46:46.410,1.55E+12
19,-149.09,-110.5,-128.21,-216.26,0,0,0, 01:46:46.423,1.55E+12
20,-187.14,-158.45,-163.28,-220.15,0,0,0, 01:46:46.423,1.55E+12
21,108.96,63.2,76.98,-123.28,0,0,0, 01:46:46.437,1.55E+12
22,-34.06,-22.62,-30.37,-178.6,0,0,0, 01:46:46.437,1.55E+12
23,-237.65,-185.16,-206.79,-233.33,0,0,0, 01:46:46.438,1.55E+12
24,38.9,2.46,14.91,-145.55,0,0,0, 01:46:46.438,1.55E+12
25,82.93,53.13,58.72,-145.99,0,0,0, 01:46:46.451,1.55E+12
26,-219.65,-161.38,-186.34,-235.98,0,0,0, 01:46:46.451,1.55E+12
27,-83.76,-83.36,-82.35,-193.77,0,0,0, 01:46:46.467,1.55E+12
28,137.67,91.76,107.72,-119.22,0,0,0, 01:46:46.467,1.55E+12
29,-148.41,-96.9,-120.67,-204,0,0,0, 01:46:46.475,1.55E+12
30,-189.47,-168.91,-166.37,-214.49,0,0,0, 01:46:46.475,1.55E+12
31,106.55,53.88,88.53,-142.31,0,0,0, 01:46:46.482,1.55E+12
32,-33.4,-21.99,-23.76,-180.46,0,0,0, 01:46:46.482,1.55E+12
33,-249.34,-198.87,-224.41,-232.83,0,0,0, 01:46:46.496,1.55E+12
34,36.91,6.32,21.89,-147.29,0,0,0, 01:46:46.496,1.55E+12
35,73.13,53.68,61.17,-134.63,0,0,0, 01:46:46.501,1.55E+12
36,-226.83,-172.87,-185.48,-217.22,0,0,0, 01:46:46.501,1.55E+12
37,-79.23,-84.81,-87.39,-165.56,0,0,0, 01:46:46.527,1.55E+12
38,129.07,93.36,118.21,-111.62,0,0,0, 01:46:46.527,1.55E+12
39,-134.54,-93.62,-121.06,-201.57,0,0,0, 01:46:46.530,1.55E+12
40,-183.53,-157.42,-148.48,-209.02,0,0,0, 01:46:46.530,1.55E+12
41,111.78,64.8,100.46,-126.16,0,0,0, 01:46:46.530,1.55E+12
42,-31.33,-21.93,-26.91,-160.41,0,0,0, 01:46:46.530,1.55E+12
43,-230.56,-183.44,-204.16,-225.19,0,0,0, 01:46:46.541,1.55E+12
44,39.04,9.83,34.84,-135.45,0,0,0, 01:46:46.541,1.55E+12
45,78.28,62.14,73.45,-128.16,0,0,0, 01:46:46.557,1.55E+12
46,-229.93,-162.88,-185.48,-225.09,0,0,0, 01:46:46.557,1.55E+12
47,-80.65,-84.92,-68.94,-180.45,0,0,0, 01:46:46.561,1.55E+12
48,127.86,80.22,113.97,-116.75,0,0,0, 01:46:46.561,1.55E+12
49,-139.32,-97.14,-114.48,-203.54,0,0,0, 01:46:46.571,1.55E+12
50,-190.81,-162.55,-163.83,-219.46,0,0,0, 01:46:46.571,1.55E+12
51,103.54,63.37,88.51,-124.1,0,0,0, 01:46:46.587,1.55E+12
52,-21.18,-13.62,-7.87,-155.11,0,0,0, 01:46:46.587,1.55E+12
53,-242.43,-190.63,-207.66,-245.42,0,0,0, 01:46:46.589,1.55E+12
54,39.33,9.71,23.57,-138.87,0,0,0, 01:46:46.589,1.55E+12
55,67.43,51.01,63.79,-141.24,0,0,0, 01:46:46.601,1.55E+12
56,-222.02,-174.73,-183.16,-238.05,0,0,0, 01:46:46.601,1.55E+12
57,-76.46,-87.04,-88.66,-177.97,0,0,0, 01:46:46.616,1.55E+12
58,119.49,90.13,87.76,-120.26,0,0,0, 01:46:46.616,1.55E+12
59,-147.96,-111.04,-129.72,-213.56,0,0,0, 01:46:46.618,1.55E+12
60,-191.22,-168.26,-172.75,-219.87,0,0,0, 01:46:46.618,1.55E+12
61,113.69,65.1,86.98,-119.8,0,0,0, 01:46:46.631,1.55E+12
62,-16.25,-12.06,-18.93,-154.17,0,0,0, 01:46:46.631,1.55E+12
63,-241.93,-205.47,-220.83,-241.08,0,0,0, 01:46:46.647,1.55E+12
64,38.06,-1.46,20.61,-144.43,0,0,0, 01:46:46.647,1.55E+12
65,69,51.65,68.51,-136.74,0,0,0, 01:46:46.649,1.55E+12
66,-224.47,-173.6,-189.53,-232.85,0,0,0, 01:46:46.649,1.55E+12
67,-76.82,-75.42,-84.96,-180.29,0,0,0, 01:46:46.661,1.55E+12
68,126.63,88.48,105.87,-113.05,0,0,0, 01:46:46.661,1.55E+12
69,-152.09,-108.57,-142.54,-223.56,0,0,0, 01:46:46.680,1.55E+12
70,-194.24,-165.54,-174.77,-218.94,0,0,0, 01:46:46.680,1.55E+12
71,122.94,84.01,98.13,-103.4,0,0,0, 01:46:46.687,1.55E+12
72,-34.36,-19.61,-24.69,-163.53,0,0,0, 01:46:46.687,1.55E+12
73,-243.36,-196.77,-202.8,-234.99,0,0,0, 01:46:46.691,1.55E+12
74,44.97,9.39,34.88,-135.02,0,0,0, 01:46:46.691,1.55E+12
75,79.09,58.78,49.22,-131.29,0,0,0, 01:46:46.707,1.55E+12
76,-221.07,-171.49,-188.44,-233.4,0,0,0, 01:46:46.707,1.55E+12
77,-71.45,-73.03,-69.49,-170.46,0,0,0, 01:46:46.712,1.55E+12
78,116.87,88.96,105.51,-111.03,0,0,0, 01:46:46.712,1.55E+12
79,-146.3,-107.6,-125.92,-190.64,0,0,0, 01:46:46.721,1.55E+12
80,-169.03,-159.06,-152.34,-200.02,0,0,0, 01:46:46.721,1.55E+12
81,113.3,69.5,94,-116.82,0,0,0, 01:46:46.737,1.55E+12
82,-26.47,-13.3,-27.28,-167.91,0,0,0, 01:46:46.737,1.55E+12
83,-234.24,-191.65,-201.02,-222.77,0,0,0, 01:46:46.740,1.55E+12
84,52.79,17.67,43.16,-126.94,0,0,0, 01:46:46.740,1.55E+12
85,80.3,58.51,67.26,-128.46,0,0,0, 01:46:46.768,1.55E+12
86,-220.84,-163.88,-192.44,-228.69,0,0,0, 01:46:46.768,1.55E+12
87,-70.79,-77.72,-63.77,-170.21,0,0,0, 01:46:46.778,1.55E+12
88,129.41,83.12,90.07,-107.1,0,0,0, 01:46:46.778,1.55E+12
89,-154.44,-114.44,-133.89,-214.72,0,0,0, 01:46:46.778,1.55E+12
90,-193.71,-162.97,-176.27,-210.57,0,0,0, 01:46:46.778,1.55E+12
91,110.04,65.97,91.45,-121.5,0,0,0, 01:46:46.781,1.55E+12
92,-43.99,-37.23,-42.94,-178.26,0,0,0, 01:46:46.781,1.55E+12
93,-229.47,-185.18,-206.46,-219.41,0,0,0, 01:46:46.797,1.55E+12
94,63.16,23.21,44.42,-133.33,0,0,0, 01:46:46.797,1.55E+12
95,93.1,71.34,82.74,-122.06,0,0,0, 01:46:46.801,1.55E+12
96,-222.94,-168.59,-192.8,-226.1,0,0,0, 01:46:46.801,1.55E+12
97,-62.03,-78.8,-66.16,-172.64,0,0,0, 01:46:46.812,1.55E+12
98,134.93,84.06,115.08,-109.31,0,0,0, 01:46:46.812,1.55E+12
99,-146.3,-103.26,-123.82,-196.45,0,0,0, 01:46:46.827,1.55E+12
100,-182.82,-157.07,-155.6,-212.52,0,0,0, 01:46:46.827,1.55E+12
101,107.31,56.79,87.3,-130.75,0,0,0, 01:46:46.831,1.55E+12
102,-42.84,-25.88,-29.92,-156.56,0,0,0, 01:46:46.831,1.55E+12
103,-234.7,-186.82,-210.07,-216.62,0,0,0, 01:46:46.841,1.55E+12
104,43.74,13.47,22.15,-137.58,0,0,0, 01:46:46.841,1.55E+12
105,78.26,52.7,60,-142.24,0,0,0, 01:46:46.857,1.55E+12
